1is, 1
1it, 1
1ni, 1
1st, 22
1the, 1
1this, 4
1two, 1
1vide, 5
2, 715
20, 69
200, 10
201, 2
202, 2
203, 2
204, 2
205, 2
206, 2
207, 3
208, 2
209, 2
20s, 1
20th, 4
21, 52
210, 2
211, 2
212, 2
213, 2
214, 2
215, 3
216, 2
217, 2
218, 2
219, 2
21october, 1
21st, 1
22, 66
220, 4
221, 3
222, 2
223, 2
224, 2
225, 2
226, 2
227, 2
228, 2
229, 2
22nd, 4
23, 58
230, 2
231, 4
232, 2
233, 2
2335, 1
234, 3
235, 3
236, 2
237, 3
238, 4
239, 2
23rd, 4
24, 56
240, 2
241, 2
242, 2
243, 2
244, 2
245, 2
246, 3
247, 2
248, 2
249, 3
24th, 3
25, 87
250, 2
251, 2
252, 3
253, 2
254, 2
255, 2
2553, 1
256, 2
257, 2
258, 2
259, 2
25th, 3
26, 48
260, 3
261, 2
262, 2
263, 2
264, 2
265, 2
266, 2
267, 2
268, 4
269, 2
26th, 3
27, 50
270, 2
271, 2
272, 2
273, 4
274, 2
275, 2
276, 2
277, 2
278, 2
279, 2
27th, 3
28, 68
280, 2
281, 2
282, 2
283, 4
284, 3
285, 2
286, 2
287, 2
288, 2
289, 2
28th, 1
29, 64
290, 2
291, 2
292, 2
293, 2
294, 2
295, 2
296, 2
297, 3
298, 2
299, 4
29th, 2
2both, 1
2in, 2
2is, 1
2nd, 7
2not, 1
2sinsingle, 1
2the, 1
2two, 1
2vide, 2
3, 575
30, 85
300, 8
301, 2
302, 3
303, 1
304, 2
305, 1
306, 1
307, 2
308, 1
309, 1
30th, 2
31, 37
310, 1
311, 1
312, 1
313, 1
314, 1
315, 1
316, 1
317, 1
318, 1
319, 1
31st, 4
32, 4
320, 2
321, 1
322, 1
323, 1
324, 1
325, 1
326, 1
327, 2
328, 1
329, 1
33, 14
330, 1
331, 1
332, 1
333, 1
334, 2
335, 3
336, 2
337, 2
338, 2
33814, 1
339, 1
34, 5
340, 1
341, 1
342, 2
343, 2
344, 1
345, 1
346, 1
347, 2
348, 1
349, 1
35, 9
350, 2
3500, 1
35000, 1
351, 1
352, 1
353, 2
354, 1
355, 1
356, 1
357, 2
358, 1
359, 1
36, 8
360, 1
361, 1
362, 1
363, 1
364, 1
365, 1
366, 2
367, 1
368, 1
369, 1
37, 3
370, 1
371, 2
372, 1
373, 1
374, 1
375, 1
376, 1
377, 1
3771, 1
3772, 1
3773, 1
378, 1
379, 1
38, 3
380, 1
3804, 1
3805, 1
3806, 1
3809, 1
381, 1
382, 1
383, 1
384, 1
385, 1
386, 1
387, 1
388, 1
389, 1
39, 5
390, 1
391, 1
392, 1
393, 1
394, 1
395, 1
396, 1
397, 1
398, 1
399, 1
3rd, 10
3vide, 1
4, 301
40, 10
400, 4
401, 1
402, 1
403, 1
404, 1
405, 1
406, 1
407, 1
408, 1
409, 1
41, 2
410, 1
411, 1
412, 1
413, 1
414, 1
415, 1
416, 1
417, 1
418, 1
419, 1
42, 3
420, 1
421, 1
422, 1
423, 1
424, 1
425, 1
426, 1
427, 1
428, 1
429, 1
43, 3
430, 1
431, 1
432, 1
433, 1
434, 1
435, 1
436, 1
437, 1
438, 1
439, 1
43rd, 1
44, 3
440, 1
441, 1
4414, 1
4415, 1
442, 1
443, 1
444, 1
445, 1
446, 1
447, 1
448, 1
449, 1
45, 11
450, 1
451, 1
452, 1
453, 1
454, 1
455, 1
456, 1
457, 1
458, 1
459, 2
45s, 1
46, 2
460, 1
461, 1
462, 1
463, 1
464, 1
465, 1
466, 1
467, 1
468, 1
469, 1
47, 2
470, 1
471, 1
472, 1
473, 1
474, 1
475, 1
476, 1
477, 2
478, 1
4782, 1
479, 1
48, 2
480, 1
481, 1
482, 2
483, 1
484, 1
4842, 1
485, 2
486, 1
487, 2
49, 2
4901, 1
4902, 1
492, 1
4or, 1
4th, 8
4these, 1
5, 227
50, 11
500, 6
5091, 1
5092, 1
5093, 1
50a, 1
51, 2
516, 1
52, 3
521, 1
523, 1
53, 2
530, 1
535, 2
54, 2
542, 1
548, 1
55, 3
551, 7
5558, 1
5567, 1
5568, 1
5586, 1
5587, 1
5592, 1
5595, 1
5598, 2
56, 3
5601, 1
5604, 1
5608, 1
5611, 1
5612, 1
5614, 1
5615, 1
5616, 1
5617, 1
5618, 1
5619, 6
5625, 1
5626, 1
5628, 1
5629, 1
5630, 2
5631, 1
5632, 1
5633, 1
5634, 1
5638, 1
5639, 1
5640, 1
5641, 2
5642, 1
5643, 1
5644, 1
5645, 1
5646, 1
5647, 1
5648, 1
5649, 1
5650, 1
5653, 1
5654, 1
5656, 1
5659, 2
5660, 1
5663, 1
5665, 1
5667, 1
5668, 1
5669, 1
5672, 1
5682, 1
5696, 1
5697, 1
5699, 1
57, 3
570, 1
5710, 2
5736, 1
5741, 1
5774, 1
5774a, 1
58, 3
59, 5
5require, 1
5th, 5
5vide, 1
6, 302
60, 6
600, 3
6076, 1
6077, 1
6078, 1
6087, 2
61, 2
62, 3
63, 3
64, 2
640, 1
65, 5
6522, 5
659, 1
66, 4
67, 4
6723, 1
675, 1
68, 4
69, 2
6th, 5
7, 246
70, 5
700, 2
71, 4
72, 4
73, 2
737, 1
74, 2
75, 5
76, 2
761, 1
77, 7
78, 2
79, 2
7th, 2
8, 457
80, 7
800, 1
81, 2
82, 2
8220, 1
83, 2
84, 2
85, 3
8509, 2
8519, 1
858, 1
86, 2
87, 2
88, 2
89, 2
8th, 4
9, 189
90, 3
91, 3
910, 1
917, 1
92, 4
925, 1
93, 3
94, 3
95, 2
9529, 1
9530, 1
9535, 1
9536, 1
9538, 1
9541, 1
9542, 1
9544, 1
955, 1
96, 2
97, 4
972, 1
98, 3
99, 4
999, 1
9d, 1
9th, 2
a, 2775
aar, 1
aba, 1
abandon, 4
abandoned, 6
abandoning, 1
abandonment, 1
abdicating, 1
abdomen, 1
abdool, 10
abdoola, 2
abdoolla, 15
abdoollasorabji, 1
abdul, 5
abdulla, 4
abdurahman, 1
abdurahmans, 1
abed, 2
aberdeen, 1
abeyance, 1
abhechand, 12
abhechandamirudin, 1
abhors, 1
abhyudaya, 1
abide, 2
abiding, 1
abilities, 1
ability, 13
abject, 1
ablak, 2
able, 108
ablest, 1
aboard, 1
abobaker, 1
abode, 1
abolish, 3
abolished, 4
abolishing, 1
abolition, 7
abominable, 1
abomination, 2
aboobaker, 1
aboriginal, 2
abortive, 1
abourt, 1
about, 320
above, 29
abraham, 3
abroad, 5
absence, 27
absent, 6
absolute, 9
absolutely, 27
absorbed, 6
absorbs, 2
abstaining, 2
abstemiousness, 1
abstinence, 1
abstract, 2
absurd, 1
absurdity, 1
abubaker, 1
abundant, 1
abuse, 1
abused, 1
abuses, 1
abut, 1
accede, 1
acceded, 2
accentuated, 1
accep, 1
accept, 44
acceptable, 6
acceptance, 5
accepted, 22
accepting, 8
access, 3
accident, 4
accidentally, 1
accidents, 2
accom, 1
accommodate, 1
accommodated, 1
accommodating, 1
accommodation, 9
accompanied, 21
accompanying, 4
accomplish, 1
accomplished, 2
accomplishment, 1
accord, 4
accordance, 9
accorded, 2
according, 30
accordingly, 7
account, 52
accounts, 10
accredited, 1
accretion, 1
accrue, 2
accumulate, 1
accumulated, 2
accuracy, 1
accurate, 2
accus, 1
accusation, 1
accused, 9
accuses, 1
accusing, 1
accustomed, 3
ache, 2
achiev, 1
achieve, 2
achieved, 6
achievements, 1
achieving, 1
acid, 1
acids, 1
acknow, 2
acknowledge, 10
acknowledged, 4
acknowledging, 2
acknowledgment, 1
acquaint, 1
acquaintance, 1
acquainted, 3
acquiesced, 1
acquire, 17
acquired, 13
acquires, 1
acquisition, 1
acquits, 1
acquitted, 2
acre, 1
acres, 3
acrobats, 1
across, 5
act, 169
acted, 12
acting, 13
actio, 1
action, 49
actions, 8
active, 8
actively, 1
activities, 5
activity, 8
acts, 14
actual, 10
actually, 19
actuated, 1
actural, 1
acually, 1
acute, 2
ada, 1
adajania, 2
adalaja, 2
adam, 11
adamgovan, 1
adams, 8
adas, 1
add, 19
added, 28
addict, 1
addicted, 1
addiction, 3
adding, 3
addition, 10
additional, 2
address, 73
addressed, 29
addressee, 6
addressees, 3
addresses, 14
addressing, 3
adds, 5
adequate, 4
adhe, 1
adhere, 1
adhered, 1
adherence, 1
adjoining, 1
adjourned, 3
adminis, 1
administer, 3
administered, 6
administering, 1
administration, 37
administrative, 11
administrator, 4
admirable, 1
admirably, 1
admiration, 2
admire, 2
admirers, 1
admission, 12
admit, 23
admits, 3
admitted, 34
admittedly, 3
admitting, 3
ado, 1
adolescence, 1
adopt, 10
adopted, 14
adopting, 2
adoption, 9
adore, 1
adores, 2
adoubt, 1
adult, 1
adultery, 1
advance, 5
advanced, 6
advancement, 2
advantage, 11
advantages, 1
advent, 3
adversary, 1
adverse, 5
adversely, 2
adversity, 1
adverted, 1
advertise, 1
advertised, 2
advertisement, 6
advertisements, 20
advertiser, 6
advertising, 2
advice, 15
advis, 1
advisable, 2
advise, 5
advised, 6
advisers, 1
advises, 1
advising, 1
advisory, 1
advocacy, 4
advocate, 2
advocated, 1
advocates, 2
advocating, 2
adyar, 1
affairs, 17
affect, 7
affectation, 1
affected, 19
affecting, 11
affection, 8
affectionately, 1
affections, 1
affects, 4
affidavit, 1
affidavits, 3
affirmative, 1
affix, 1
affixing, 1
afflicted, 1
afford, 6
afforded, 3
affording, 1
affords, 2
affront, 2
afica, 1
afican, 1
aforementioned, 2
aforesaid, 7
afraid, 13
afresh, 1
africa, 273
africaapart, 1
african, 44
africans, 4
africaof, 1
africathe, 1
after, 218
afternoon, 19
afternoons, 1
afterwards, 8
aga, 9
again, 94
againi, 1
against, 125
aganlal, 1
age, 14
aged, 1
agencies, 1
agency, 1
agenda, 1
agent, 8
agents, 4
ages, 5
aggregate, 1
agitate, 6
agitated, 3
agitating, 2
agitation, 8
agitators, 3
ago, 24
agree, 15
agreeable, 6
agreed, 23
agreeing, 1
agreement, 13
agrees, 1
agricultural, 3
agriculture, 5
agriculturist, 1
agriculturists, 2
ahead, 3
ahmed, 9
ahmedabad, 15
ahmeds, 1
ai, 4
aid, 13
aided, 1
aides, 1
ailing, 2
ailment, 3
ailments, 3
aim, 3
aimed, 2
aiming, 1
aims, 1
ain, 1
air, 116
airso, 1
airwhich, 1
aiyar, 8
aiyer, 6
aiyers, 1
akasheths, 1
akha, 1
akuji, 1
alarm, 2
alarming, 1
albert, 7
albrecht, 27
albrechts, 1
albret, 1
alcohol, 14
alcoholic, 1
alert, 1
alexander, 7
alexanders, 1
alfred, 2
ali, 8
alia, 1
alibhai, 1
alien, 6
aliens, 2
alike, 1
alisa, 1
alive, 4
all, 590
allah, 1
allahabad, 3
allay, 1
allayed, 1
alleged, 6
allegedi, 1
alleges, 1
allen, 1
allenbach, 1
alliance, 2
allin, 1
allow, 26
allowance, 6
allowances, 1
allowed, 60
allowing, 2
allready, 1
alluded, 5
ally, 2
allys, 2
almighty, 1
almonds, 1
almost, 30
alms, 1
aloes, 1
alone, 38
along, 28
alongside, 2
already, 74
also, 368
alsodorabji, 1
alsoletters, 1
altar, 1
alter, 8
alteration, 2
alterations, 2
altered, 6
altering, 1
alternate, 2
alternative, 4
alternatively, 2
alters, 1
although, 42
altogehter, 1
altogether, 20
always, 55
am, 212
amalsad, 1
amarsi, 1
ambaram, 2
ambition, 5
amelioration, 2
amen, 1
amenable, 2
amend, 2
amended, 12
amending, 6
amendment, 27
amendments, 3
amenities, 3
america, 1
americans, 1
amicably, 1
amid, 1
amidst, 1
amies, 8
amin, 1
amiss, 2
amity, 2
amod, 16
amoduka, 1
among, 88
amongst, 8
amount, 22
amounted, 4
amounting, 2
amounts, 4
amp, 1
ample, 5
amply, 1
ampthill, 7
ampthills, 12
amritlal, 2
amsterdam, 1
amurandeh, 1
amy, 1
an, 468
analogy, 1
analyse, 2
analysed, 1
analysis, 4
anandla, 1
anandlal, 27
anandlals, 1
ance, 6
ances, 1
ancient, 4
and, 3636
andamans, 2
anderson, 4
andrews, 1
anew, 1
angel, 1
angels, 1
anger, 1
angle, 2
anglia, 11
anglicize, 1
anglo, 3
angrily, 1
angry, 7
ani, 19
anibehn, 1
animal, 2
animality, 1
animals, 6
animrs, 1
anis, 1
anjuman, 5
anlal, 1
annex, 1
annexation, 1
annexed, 1
annie, 1
announced, 6
announcement, 3
announces, 1
announcing, 1
annual, 9
annually, 6
annul, 1
annum, 3
another, 92
anothers, 1
anotherthat, 1
answer, 37
answered, 4
answering, 2
answers, 5
ante, 1
anthem, 1
anthrax, 1
anti, 16
antici, 1
anticipate, 5
anticipated, 2
anticipates, 1
anticipation, 1
antipathy, 1
ants, 1
antwerp, 1
anxieties, 2
anxiety, 8
anxious, 26
any, 380
anybody, 12
anyhow, 8
anyone, 27
anything, 62
anywhere, 3
apace, 1
apariharyathat, 1
apart, 19
apartment, 1
ape, 2
apologize, 1
apology, 2
appalling, 1
appals, 1
apparent, 3
apparently, 7
appeal, 48
appealed, 2
appealing, 3
appeals, 4
appear, 32
appearance, 2
appearances, 1
appeared, 9
appearing, 4
appears, 45
appellant, 2
appellate, 1
appendices, 1
appendix, 63
appetite, 1
applause, 9
apple, 1
apples, 1
applicable, 2
applicant, 4
applicants, 7
application, 21
applications, 2
applied, 13
applies, 4
apply, 18
applying, 5
appoint, 7
appointed, 18
appointment, 5
appointments, 1
apposite, 1
appreciably, 1
appreciate, 8
appreciated, 4
appreciates, 2
appreciating, 2
appreciation, 2
apprehension, 2
apprehensions, 1
apprehensive, 1
apprentices, 1
approach, 6
approached, 2
approaching, 1
appropriate, 2
approval, 4
approve, 4
approved, 8
approves, 1
approving, 2
approximate, 1
approximating, 1
appurten, 1
appurtenances, 2
apricots, 3
april, 68
apt, 3
arab, 2
arabia, 1
arabic, 1
arbiter, 1
arbitrary, 9
arch, 1
architect, 1
architectural, 1
archives, 42
ardeshir, 2
arduous, 3
are, 876
area, 11
arean, 1
areand, 1
areas, 15
arena, 1
argue, 4
argued, 15
arguers, 1
argues, 1
arguing, 3
argument, 10
arguments, 1
argus, 4
ariel, 1
arise, 13
arisen, 9
arises, 4
arising, 4
arithmetic, 2
arived, 1
arjuna, 2
armadale, 1
armaments, 1
armed, 2
armies, 2
armoury, 1
arms, 2
army, 3
arnold, 3
arnolds, 2
arogya, 1
arose, 5
around, 4
aroused, 1
arouses, 1
arrange, 7
arranged, 11
arrangement, 11
arrangements, 18
arranging, 1
arrear, 1
arrears, 12
arrest, 2
arrested, 8
arresting, 1
arrests, 1
arrival, 20
arrive, 8
arrived, 72
arriveda, 1
arrives, 1
arriving, 2
arrrived, 1
arteries, 2
article, 22
articles, 23
artificial, 1
artistic, 1
aryavarthas, 1
as, 1139
ascertain, 1
ascertained, 4
ascetics, 1
ascribe, 2
ascribes, 2
ash, 2
ashadh, 6
ashadha, 3
ashamed, 7
ashes, 1
ashley, 1
ashram, 3
asia, 5
asiaitics, 1
asiatic, 85
asiatics, 120
aside, 8
asinsincere, 1
ask, 53
asked, 62
asking, 29
asks, 3
aso, 7
aspects, 2
asphyxiation, 1
aspiration, 2
aspirations, 1
aspired, 1
asquith, 3
ass, 1
assassination, 5
assaulted, 1
assembly, 6
assent, 4
assented, 3
assert, 1
asserted, 3
asset, 4
assets, 3
assign, 3
assigned, 3
assignment, 1
assigns, 1
assimilate, 1
assimilated, 1
assimilation, 1
assist, 13
assistance, 20
assistant, 3
assistants, 1
assisted, 9
assisting, 2
assive, 1
asso, 1
associa, 1
associate, 1
associated, 4
associates, 2
associating, 1
association, 85
associationa, 1
associations, 11
assume, 7
assumed, 4
assumes, 1
assuming, 2
assumption, 3
assurance, 7
assurances, 4
assure, 7
assured, 11
assuredly, 2
assures, 1
astonished, 1
astral, 1
astray, 2
astute, 1
aswat, 3
asylum, 5
at, 925
ate, 3
atheist, 1
ation, 2
atman, 6
atmans, 1
atmantimidity, 1
atmosphere, 12
atop, 1
attach, 7
attached, 4
attaching, 1
attachto, 1
attack, 1
attacked, 1
attacks, 1
attain, 2
attainable, 1
attained, 3
attaining, 1
attainment, 1
attainments, 2
attains, 1
attempt, 25
attempted, 8
attempts, 6
attend, 21
attendance, 3
attended, 16
attending, 9
attention, 34
attentions, 1
attested, 1
attitude, 18
attorney, 7
attorneys, 2
attract, 1
attractions, 2
attributed, 1
attributes, 1
auction, 1
auctioning, 1
audacity, 1
audh, 1
audience, 5
audiencethe, 1
aug, 1
augmented, 1
august, 91
aunt, 1
auspices, 3
auspicious, 1
austerities, 1
austerity, 1
australia, 5
australian, 5
autho, 1
author, 9
authoress, 1
authorities, 23
authority, 17
authorize, 4
authorized, 4
authorizes, 3
authorizing, 3
authors, 2
autobiography, 1
autocracy, 1
autocratic, 3
automatically, 1
autumn, 1
avabai, 2
available, 36
availed, 2
availing, 1
avenue, 2
average, 8
avers, 1
aversion, 2
avert, 1
averted, 1
avialable, 1
avoid, 16
avoidable, 1
avoidance, 1
avoided, 4
avoiding, 1
avoids, 1
await, 4
awaited, 1
awaiting, 5
awaits, 1
awake, 1
awakened, 1
awarded, 2
aware, 18
away, 59
awful, 3
awoke, 2
aylmer, 3
ayodhya, 1
ayodhyakanda, 1
ayurveda, 1
ayurvedic, 1
azam, 2
b, 47
ba, 25
baba, 1
babel, 1
bability, 1
bably, 1
babus, 1
baby, 5
bach, 2
back, 64
backed, 1
backgold, 1
backward, 1
bad, 46
badhasingh, 1
badly, 4
bag, 2
bagan, 1
bahadur, 1
bahu, 1
bai, 1
baker, 1
bakeries, 2
bakers, 1
bal, 77
balaclava, 1
balance, 19
balanced, 1
balcony, 1
balebehn, 1
bali, 4
balibehn, 2
balis, 1
balkrishna, 2
ballad, 1
balvantrai, 1
bamboo, 1
ban, 3
banana, 6
bananas, 3
band, 1
bandage, 2
bande, 9
bands, 1
banerjee, 2
bangles, 1
banish, 1
bank, 10
banked, 2
banking, 1
bankipore, 6
banks, 1
bannatyne, 1
banquet, 22
banquets, 2
bansi, 1
baptism, 1
bapu, 10
bapubhai, 1
bar, 10
barber, 2
barbers, 1
barberton, 1
bare, 2
barefoot, 1
barely, 1
bargain, 4
barley, 1
baroda, 1
baronet, 1
barracks, 2
barrier, 2
barrister, 12
bas, 1
basda, 3
base, 3
based, 12
basela, 1
baseless, 2
basella, 2
basing, 1
basis, 4
basutoland, 3
batch, 1
bath, 2
bathe, 4
bathed, 1
bathes, 3
bathing, 5
baths, 3
bati, 1
battersea, 1
battle, 5
battles, 1
bawazeer, 5
bay, 16
baynes, 1
bazaar, 26
bazaars, 12
bazeer, 1
bdul, 1
be, 1646
beaconlight, 1
beacons, 1
beaconsfield, 1
beads, 1
beans, 2
bear, 22
bearable, 2
bearers, 2
bearing, 5
bears, 4
beast, 1
beasts, 1
beat, 1
beaten, 2
beats, 1
beauties, 1
beautiful, 2
became, 28
because, 111
bechar, 1
beck, 1
become, 75
becomes, 7
becoming, 16
bed, 9
been, 573
beethasee, 2
befallen, 1
befalls, 1
befits, 1
befitting, 1
before, 198
beforehand, 2
beg, 5
began, 6
begenerally, 1
begging, 1
begin, 8
beginner, 2
beginning, 5
begun, 4
beha, 1
behalf, 33
behave, 1
behaved, 3
behaves, 1
behaving, 2
behaviour, 3
behind, 13
being, 199
beinga, 1
beings, 7
beira, 6
beiraat, 1
beirastarted, 1
belated, 2
belief, 13
beliefs, 2
believe, 58
believed, 12
believer, 2
believes, 5
believing, 3
belim, 2
bell, 3
bells, 2
belly, 2
belong, 10
belonged, 2
belonging, 1
belongs, 3
beloved, 1
below, 2
benares, 3
bench, 9
beneath, 4
beneficent, 2
beneficial, 4
benefit, 18
benefited, 4
benefits, 1
bengal, 1
bengalee, 1
bennett, 1
bent, 2
benzine, 1
ber, 1
berea, 1
bereft, 1
berlin, 1
bers, 2
berth, 1
besant, 1
besants, 1
beseech, 1
beset, 1
beside, 2
besides, 7
besieged, 1
besought, 1
bespared, 1
bespeaks, 1
best, 65
bestows, 1
betray, 3
betrayal, 1
betrays, 1
betrothal, 2
better, 71
between, 86
beverage, 1
beverages, 1
beware, 3
bewilderment, 1
beyond, 26
bhadarva, 9
bhaga, 9
bhagas, 1
bhagavata, 1
bhagawat, 1
bhagcoopoo, 1
bhago, 21
bhagu, 1
bhai, 9
bhaishri, 1
bhajanono, 1
bhakhri, 1
bhakta, 1
bhaktas, 1
bhan, 1
bhana, 4
bhanabhai, 1
bharat, 1
bharata, 1
bhartrihari, 4
bharucha, 1
bhatt, 9
bhawani, 5
bhawanidas, 1
bhayat, 14
bhayats, 3
bhikha, 1
bhikho, 1
bhikhu, 1
bhikhubhai, 2
bhikubhai, 1
bhimbhai, 1
bhyat, 13
bhyats, 2
bia, 2
bias, 2
bicycle, 3
bid, 6
bidding, 1
bide, 1
bids, 1
big, 12
biggest, 2
bihar, 1
bile, 1
bilities, 1
bility, 1
bill, 194
bills, 1
billthat, 1
bind, 3
binders, 1
binding, 4
biography, 1
bioscopes, 1
bique, 1
bird, 1
birds, 3
birmingham, 1
birth, 5
birthday, 1
bishan, 1
bit, 5
bited, 1
bitten, 1
bitter, 6
bitterness, 3
black, 9
blacks, 1
blame, 12
blamed, 2
blameless, 1
blaming, 2
blank, 3
blankets, 1
blantyre, 1
bldgs, 1
blending, 1
bless, 2
blessing, 3
blessings, 33
blew, 1
blind, 7
blink, 1
blinking, 1
blished, 1
bloemfontein, 2
bloemhof, 1
blood, 29
blooded, 1
bloodon, 1
bloodshed, 1
bloom, 1
blow, 1
blown, 1
blue, 1
blunder, 1
blunders, 2
board, 57
boarded, 5
boarding, 3
boards, 8
boast, 1
boasts, 1
boat, 5
bodies, 9
bodily, 1
body, 86
bodywhat, 1
boer, 6
boers, 3
boil, 2
boiled, 3
boiling, 4
boils, 1
bojo, 1
boksburg, 18
boldly, 2
boltman, 1
bom, 1
bomanjee, 1
bomansha, 1
bomb, 1
bombay, 50
bombay1, 1
bona, 1
bond, 3
bondage, 1
bone, 4
bones, 5
book, 57
booked, 3
bookes, 1
booking, 1
bookish, 1
booklet, 2
books, 38
boot, 1
bootwala, 1
border, 2
borders, 2
bore, 12
bored, 1
bores, 1
boring, 5
born, 32
borne, 9
borough, 7
borrowed, 1
bose, 4
both, 93
botha, 25
bothas, 7
bothe, 1
bother, 3
bothered, 2
bottle, 4
bottom, 5
bought, 9
bound, 31
bounds, 1
bout, 1
bowed, 1
box, 12
boxes, 2
boy, 23
boycott, 2
boycotted, 2
boyd, 1
boys, 91
brackish, 2
brahmacharya, 3
brahman, 1
brahnam, 1
brain, 4
branch, 3
branches, 1
brave, 8
braved, 2
bravo, 1
brazen, 1
breach, 6
breaches, 1
bread, 13
breadth, 2
breadthat, 1
break, 7
breakfast, 7
breaking, 3
breaks, 3
breast, 1
breath, 4
breathe, 11
breathed, 3
breathes, 1
breathing, 5
breaths, 1
bred, 1
brethren, 3
brethrens, 1
brick, 1
bricklayers, 1
bridges, 2
brief, 16
briefer, 1
briefest, 1
briefly, 7
bright, 2
brightened, 1
brightest, 3
brilliancy, 1
brilliant, 2
brine, 1
bring, 38
bringing, 16
brings, 5
brisk, 1
briskly, 1
britain, 4
british, 170
britisher, 1
broad, 4
broader, 1
broke, 4
broken, 7
bronchial, 1
bronchitis, 1
broom, 12
broome, 1
bros, 1
brother, 22
brotherhood, 2
brotherly, 2
brothers, 12
brought, 86
browbeating, 1
brown, 1
browned, 1
brushed, 3
brute, 1
brutus, 1
bucha, 1
buchanan, 3
buckle, 1
buckles, 1
buddha, 1
budget, 2
budrea, 8
budreas, 3
build, 6
builders, 1
building, 13
buildings, 20
builds, 1
built, 7
bulk, 3
bull, 2
bund, 1
bundle, 1
burden, 15
burdensome, 1
burg, 1
buried, 4
buriedremains, 1
burma, 1
burmese, 1
burnett, 2
burnetts, 2
burning, 2
burnished, 1
burnt, 8
burst, 1
bush, 7
busi, 1
business, 54
businesses, 3
businessman, 2
businessmen, 3
busy, 13
but, 682
butter, 2
buttermilk, 2
buy, 5
buying, 2
by, 1011
bye, 3
byway, 1
c, 117
cabin, 1
cabinet, 9
cable, 60
cabled, 12
cablegram, 9
cablegrams, 1
cables, 9
cachalia, 29
cachalias, 1
cachryos, 1
cactus, 1
cage, 1
cake, 1
calamity, 2
calculate, 1
calculated, 4
calculation, 1
calcutta, 20
calcuttan, 1
calendar, 3
calico, 1
calimed, 1
call, 58
called, 42
calling, 6
calls, 10
calm, 2
calmed, 1
calmly, 1
camden, 1
came, 284
cameall, 1
camealso, 1
camek, 2
camekallenbach, 1
camekanabi, 1
camel, 1
camemedh, 1
camemorarji, 1
cameraoji, 1
cameratanshi, 1
cameschlesin, 1
camethe, 1
camewrote, 2
cameyoung, 1
camp, 2
campaign, 15
campaigned, 1
campaigns, 1
campbell, 2
campbells, 2
camps, 1
camroodeen, 1
can, 355
canada, 7
canadathe, 1
canadian, 2
cance, 1
cancel, 4
cancellation, 1
cancelled, 1
candid, 1
candidature, 1
candidly, 1
cane, 1
cannot, 160
cannotes, 1
cannoy, 1
canon, 2
cant, 3
canto, 1
cantonese, 1
cap, 4
capable, 9
capacities, 1
capacity, 8
cape, 147
capita, 1
capital, 4
caprice, 1
caps, 1
captain, 3
captured, 2
car, 4
carbon, 1
care, 17
cared, 1
career, 6
careful, 21
carefully, 6
carefulness, 1
careless, 1
carelessly, 1
carelessness, 2
carlton, 1
carlyle, 3
carpenter, 1
carpenters, 1
carpet, 1
carpeted, 1
carriage, 8
carried, 19
carries, 2
carry, 30
carrying, 21
cars, 1
